g_event_id,sid,time,r_dow,r_hod,a_er_cat,a_app_id,a_campaign_type_id,a_camp_id,a_group_id,r_source_id,c_id,r_site_id,r_site_iab_cats,r_country_id,r_region_code,r_platform,r_network_type,r_traffic_type,c_type,c_cta,c_text,c_size,s_gerry_type,s_caesar_id,response
-4,0,1568937370.359,3,23,0,2213,2,6639,14719,69,6374374,28489753,"20,24",178,D9,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937371.307,3,23,0,1933,2,25603,27173,69,6391112,28014499,"14,3",32,30,ANDROID,wifi,app,IMAGE,,,3000250,0,,0
-4,0,1568937371.705,3,23,0,930,2,25555,26682,74,6359437,28121354,9,10,20,ANDROID,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568937371.984,3,23,0,1999,2,25662,27118,253,6374251,27596485,9,32,27,ANDROID,cellular,app,IMAGE,,,4800320,,,0
-4,0,1568937372.119,3,23,0,2214,2,6732,16331,262,6372771,28419929,,244,44,ANDROID,wifi,app,HTML,XEM NGAY,ƯU ĐÃI ĐẾN 60%,3200480,2,,0
-4,0,1568937372.49,3,23,0,1933,2,25603,27172,253,6391121,27321680,9,32,27,ANDROID,wifi,app,IMAGE,,,3200480,1,,0
-4,0,1568937372.736,3,23,1,2268,2,6644,14737,69,6393164,27614763,"9,9",32,21,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937372.896,3,23,0,1061,2,25401,27497,74,6381958,28224292,3,106,08,ANDROID,cellular,app,NATIVE,Pesan Sekarang,Cara mudah mencari menulokal sekitar adalah dengan membuka aplikasi GrabFood,0,,,0
-4,0,1568937373.049,3,23,0,2480,2,25624,26946,253,6390788,28237116,19,104,,ANDROID,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568937373.831,3,23,0,1061,2,25426,26416,69,6392789,27734524,3,244,39,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937374.042,3,23,0,1061,2,25697,27493,69,6392894,408796,"24,9,9",106,30,ANDROID,wifi,app,HTML,Pesan Sekarang,{product.description} - Kode Promo:  {product.custom_label_1},3200480,,,1
-4,0,1568937374.323,3,23,0,2227,2,6728,15077,253,6385650,28687048,19,40,,ANDROID,cellular,app,HTML,Shop Now, ${product.price},3200480,,,0
-4,0,1568937375.488,3,23,0,2154,2,25476,26459,253,6389906,20088280,9,32,06,ANDROID,cellular,app,IMAGE,,,4800320,,,0
-4,0,1568937375.994,3,23,0,1061,2,6652,14758,74,6376677,28224292,3,106,04,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568937376.066,3,23,3,2464,2,25692,27245,253,6391858,20095589,9,32,,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937376.911,3,23,0,2210,2,6835,27114,69,6390945,26428253,"1,9,9",237,AL,ANDROID,wifi,app,HTML,PLAY NOW,YOUR TRAIN LOOT CASES,3200480,,,0
-4,0,1568937377.424,3,23,3,2464,2,25692,27245,74,6391858,28129259,1,32,21,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937377.654,3,23,0,2339,2,25357,25851,69,6378901,28074216,"9,9,9",49,34,ANDROID,cellular,app,IMAGE,,,3200050,,,0
-4,0,1568937378.693,3,23,0,2154,2,25169,25169,69,6364817,25194488,"1,9,9",32,21,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937378.696,3,23,0,1999,2,6750,15432,69,6384485,28457110,"1,14",32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937379.002,3,23,0,2213,2,6639,14719,69,6374383,28359146,"1,14",178,F2,ANDROID,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568937379.141,3,23,0,2214,2,6732,27117,69,6389807,27734524,3,244,20,ANDROID,cellular,app,NATIVE,Mua Ngay,Flash sale | Shopee,0,,,0
-4,0,1568937379.555,3,23,0,1061,2,6652,14760,69,6376678,26129742,"1,1",106,02,ANDROID,wifi,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568937381.182,3,23,0,2214,2,6732,15104,69,6389199,28014499,"14,3",244,44,ANDROID,cellular,app,HTML,Mua Ngay, {product.title},3000250,,,0
-4,0,1568937381.811,3,23,0,2154,2,25476,26459,253,6389907,28648744,,32,27,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937381.813,3,23,0,2214,2,6732,16331,74,6387840,28131310,"1,9",244,20,ANDROID,cellular,app,VIDEO,,,3200480,2,,0
-4,0,1568937382.615,3,23,0,2480,2,25624,26946,69,6388803,28490031,"3,9,9",104,07,ANDROID,cellular,app,HTML,Let's Ride,It's stressful & tiring,3200480,,,0
-4,0,1568937382.749,3,23,0,2416,2,25664,27148,74,6390877,28130940,1,104,34,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937383.116,3,23,0,2416,2,25664,27148,69,6390876,27811131,"9,9",104,07,ANDROID,cellular,app,IMAGE,,,3200050,,,0
-4,0,1568937383.254,3,23,0,2154,2,25476,26459,253,6386379,28146931,9,32,18,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937383.635,3,23,0,1992,2,25403,26865,253,6387835,28641080,24,32,28,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937383.788,3,23,0,1999,2,6750,15432,69,6384485,28211816,"9,9,9",32,15,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937383.817,3,23,0,1681,2,6473,13841,253,6391046,28583162,9,23,04,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937384.192,3,23,0,930,2,25555,26682,69,6359438,25690114,"14,24",10,05,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937384.663,3,23,0,930,2,25555,26682,69,6359440,27624783,"14,3",10,01,ANDROID,wifi,app,NATIVE,Recargá ahora,¡No te quedes sin saldo!,0,,,0
-4,0,1568937384.813,3,23,0,2339,2,25357,25851,69,6378875,27624783,"14,3",49,34,ANDROID,cellular,app,NATIVE,Viaja Ahora,Estás Listo Para Viajar con Beat,0,,,0
-4,0,1568937385.097,3,23,0,2339,2,25357,25851,69,6378889,564071,24,49,34,ANDROID,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568937385.312,3,23,0,1933,2,25603,27173,69,6391126,20261014,3,32,07,ANDROID,wifi,app,NATIVE,Compre agora,"Comida + Desconto
Ofertas de dar água na boca!",0,0,,0
-4,0,1568937385.38,3,23,0,930,2,25555,26682,69,6359439,26744172,"5,9,9",10,14,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568937385.599,3,23,0,2214,2,6732,15104,69,6389197,28226181,"1,24",244,44,ANDROID,wifi,app,HTML,Mua Ngay, {product.title},3200480,,,0
-4,0,1568937385.749,3,23,1,2463,2,25696,27406,69,6393140,28471948,"5,9,9",178,F2,ANDROID,cellular,app,HTML,Learn More,"Stream tv shows, movies and more",3200480,1,,0
-4,0,1568937385.861,3,23,0,2213,2,6639,14724,69,6388957,69644,"1,3",178,D9,ANDROID,wifi,app,HTML,Shop Now, {product.title},3200480,,,0
-4,0,1568937387.108,3,23,0,1061,2,25466,26420,69,6383776,25690114,"14,24",221,40,ANDROID,cellular,app,NATIVE,USEGRAB,ไม่อยากเดิน เรียก Grab,0,,,0
-4,0,1568937387.222,3,23,0,535,2,25738,27502,253,6389413,27789661,24,10,01,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937387.226,3,23,0,2339,2,25357,25851,69,6378889,6244707,"1,24",49,34,ANDROID,cellular,app,IMAGE,,,3200050,,,0
-4,0,1568937387.331,3,23,0,1992,2,25403,26865,69,6387835,69644,"1,3",32,23,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937387.492,3,23,0,2213,2,6639,27158,69,6374390,21074158,14,178,F2,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals!,0,,,0
-4,0,1568937387.622,3,23,0,1061,2,6652,14760,69,6376676,27486046,"9,9",106,04,ANDROID,cellular,app,HTML,Unduh sekarang,"Ini buatmu, diskon sampai 50RB!",3200480,,,0
-4,0,1568937387.95,3,23,0,1061,2,6652,14760,69,6376677,28032181,"1,14",106,08,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568937388.506,3,23,0,489,2,25122,25122,69,6372132,27684822,"1,9,9",32,27,ANDROID,wifi,app,HTML,Pede um Uber,Tem a confiança do Uber X pra isso.,3200050,,,0
-4,0,1568937388.794,3,23,0,1061,2,6652,14760,69,6376676,28489753,"20,24",106,04,ANDROID,cellular,app,HTML,Unduh sekarang,"Ini buatmu, diskon sampai 50RB!",3200480,,,0
-4,0,1568937388.842,3,23,0,2154,2,25476,26459,69,6386379,13954,"9,9",32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937389.047,3,23,0,2154,2,25476,26459,168,6386380,27629620,"9,9",32,27,ANDROID,cellular,app,IMAGE,,,4800320,,,0
-4,0,1568937389.086,3,23,0,536,2,25225,26344,74,6389685,28120963,14,49,04,IOS,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568937389.283,3,23,0,1061,2,25401,27497,69,6391315,5140364,"1,1,24",106,04,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568937389.595,3,23,0,2214,2,6732,15104,69,6389201,27765271,3,244,,ANDROID,wifi,app,NATIVE,Mua Ngay, ₫{product.sale_price} | {product.title},0,,,0
-4,0,1568937389.842,3,23,0,1061,2,25426,26202,69,6392787,5140364,"1,1,24",244,78,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568937389.995,3,23,0,1933,2,25603,27172,253,6391122,28582482,9,32,,ANDROID,wifi,app,IMAGE,,,4800320,1,,0
-4,0,1568937390.136,3,23,0,2154,2,25476,26459,253,6389906,20107006,9,32,,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568937390.2,3,23,0,2213,2,6639,27158,69,6374374,28175271,"24,3",178,D9,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937390.204,3,23,0,2215,2,6740,15166,69,6388960,11535,24,178,F2,IOS,cellular,app,HTML,Shop Now, {product.title},3200050,,,0
-4,0,1568937390.636,3,23,0,1061,2,6652,14758,74,6376677,28224292,3,106,08,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568937391.126,3,23,0,2213,2,6639,14721,69,6372704,27453127,"9,9",178,F2,ANDROID,cellular,app,HTML,Shop Now,LOWEST PRICES on Shopee's daily Flash Deals!,3200480,,,0
-4,0,1568937391.17,3,23,0,1999,2,25662,27118,74,6374241,28579516,1,32,27,ANDROID,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568937391.544,3,23,0,1061,2,25426,26416,69,6392789,28492220,"15,15,24",244,44,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937391.602,3,23,0,1992,2,25403,26865,69,6387835,69644,"1,3",32,08,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937391.662,3,23,0,1992,2,25403,26865,69,6387835,69644,"1,3",32,05,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937391.829,3,23,3,2464,2,25692,27245,253,6391858,26427789,9,32,08,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937392.38,3,23,0,1999,2,6750,15432,253,6374246,20080106,9,32,15,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937392.387,3,23,0,2214,2,6732,15104,69,6389201,27765271,3,244,20,ANDROID,wifi,app,NATIVE,Mua Ngay, ₫{product.sale_price} | {product.title},0,,,0
-4,0,1568937392.567,3,23,0,2339,2,25357,25851,69,6378906,28032181,"1,14",49,34,ANDROID,wifi,app,NATIVE,Toma tu viaje,Tu primer viaje con Beat te espera,0,,,0
-4,0,1568937393.374,3,23,0,2213,2,6639,14724,69,6388957,28486531,"24,9,9",178,B2,ANDROID,wifi,app,HTML,Shop Now, {product.title},3200480,,,0
-4,0,1568937393.796,3,23,0,1933,2,25603,27172,69,6391121,28211816,"9,9,9",32,05,ANDROID,wifi,app,IMAGE,,,3200480,1,,0
-4,0,1568937393.817,3,23,0,2430,2,25374,25978,69,6382595,28082078,"14,3",106,08,ANDROID,cellular,app,HTML,Pesan Sekarang, {product.sale_price},3000250,,,0
-4,0,1568937394.282,3,23,0,2339,2,25357,25851,74,6378890,28121174,1,49,29,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568937394.739,3,23,0,1883,2,25755,27522,69,6393432,69644,"1,3",45,12,ANDROID,wifi,app,IMAGE,,,3200480,3,,0
-4,0,1568937394.969,3,23,0,2339,2,25357,25851,69,6378888,28014499,"14,3",49,34,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568937395.139,3,23,0,2410,2,25254,26755,69,6389954,28014499,"14,3",67,11,ANDROID,wifi,app,IMAGE,,,3000250,2,,0
-4,0,1568937396.342,3,23,0,2213,2,6639,14721,69,6372697,27453127,"9,9",178,D9,ANDROID,cellular,app,HTML,Shop Now,LOWEST PRICES on Shopee's daily Flash Deals!,3200480,,,0
-4,0,1568937397.064,3,23,0,930,2,25555,26682,253,6359438,28582373,9,10,07,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937397.172,3,23,0,535,2,25224,26340,253,6389687,27591868,9,49,34,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937397.223,3,23,0,2154,2,25476,26459,253,6389906,27855887,9,32,27,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568937397.368,3,23,0,2154,2,25476,26459,178,6389907,27691874,17,32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937398.583,3,23,0,2480,2,25624,26946,69,6388953,26773518,3,104,16,ANDROID,cellular,app,NATIVE,Let's Ride,Why Drive Alone? It's Stressful & Tiring,0,,,0
-4,0,1568937398.72,3,23,0,1999,2,25662,27118,69,6374253,28342505,"1,3",32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937399.099,3,23,0,1061,2,6652,14760,74,6376678,28224292,3,106,07,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568937399.22,3,23,0,1061,2,6652,14758,74,6376677,28224292,3,106,12,ANDROID,wifi,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568937399.585,3,23,0,1999,2,6750,15432,178,6374246,28213943,9,32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937400.122,3,23,0,1061,2,25401,27497,69,6381957,21032817,"14,3",106,08,ANDROID,cellular,app,NATIVE,Pesan Sekarang,Cara mudah mencari menulokal sekitar adalah dengan membuka aplikasi GrabFood,0,,,0
-4,0,1568937400.408,3,23,0,2213,2,6639,14721,69,6372690,26813865,3,178,F2,ANDROID,cellular,app,HTML,Shop Now,LOWEST PRICES on Shopee's daily Flash Deals!,3200480,,,0
-4,0,1568937401.137,3,23,0,2154,2,25169,25169,69,6364817,12199,"9,9",32,23,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937401.261,3,23,0,2154,2,25476,26459,69,6389907,27684822,"1,9,9",32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937402.088,3,23,0,2213,2,6639,14719,69,6372697,26813865,3,178,D9,ANDROID,cellular,app,HTML,Shop Now,LOWEST PRICES on Shopee's daily Flash Deals!,3200480,,,0
-4,0,1568937404.506,3,23,0,2227,2,6728,15072,253,6393389,28113075,9,40,ON,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937404.89,3,23,0,2182,2,25602,26860,44,6387703,28402634,"9,9,9",237,,ANDROID,cellular,app,HTML,Shop Now, {product.title},3200480,,,0
-4,0,1568937405.255,3,23,0,1088,2,25181,25840,259,6381399,26983494,9,32,21,IOS,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937405.532,3,23,0,1999,2,6750,15432,69,6370169,28153864,"14,3",32,27,ANDROID,cellular,app,NATIVE,Peça no app,O gás tá no fim? Experimenta chamar!,0,,,0
-4,0,1568937405.776,3,23,0,1999,2,25662,27118,69,6370163,28501347,"12,24",32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937405.804,3,23,0,1061,2,6652,14760,69,6376677,26813865,3,106,40,ANDROID,wifi,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB4W,0,,,0
-4,0,1568937405.824,3,23,0,2213,2,6639,14723,69,6388961,26813865,3,178,13,ANDROID,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568937406.001,3,23,0,1061,2,6652,14760,69,6376678,26813865,3,106,31,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568937406.06,3,23,0,1088,2,25181,26511,253,6381399,28055526,9,32,,IOS,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937406.395,3,23,0,536,2,25715,27390,69,6391938,11442,"14,24",209,51,IOS,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568937406.429,3,23,0,1999,2,25662,27118,69,6374255,26046938,3,32,27,ANDROID,wifi,app,NATIVE,Peça agora,o app do gás,0,,,0
-4,0,1568937406.879,3,23,0,930,2,25555,26682,69,6359438,28472064,"1,9,9",10,04,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937406.893,3,23,0,1992,2,25403,26865,69,6387835,27453127,"9,9",32,15,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937407.235,3,23,0,1061,2,6652,14760,69,6376676,26813865,3,106,08,ANDROID,cellular,app,HTML,Unduh sekarang,"Ini buatmu, diskon sampai 50RB!",3200480,,,0
-4,0,1568937407.381,3,23,0,1061,2,25401,27497,69,6381855,28014499,"14,3",106,10,ANDROID,cellular,app,HTML,Pesan Sekarang,Cari menu lokal kini lebih mudah dengan GrabFood,3000250,,,0
-4,0,1568937407.76,3,23,0,2154,2,25169,25169,69,6364818,564071,24,32,27,ANDROID,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568937407.783,3,23,1,2463,2,25696,27406,74,6393549,28182677,"1,9",178,F2,ANDROID,cellular,app,VIDEO,,,3200480,1,,1
-4,0,1568937408.182,3,23,0,2213,2,6639,14721,69,6374391,26129742,"1,1",178,D9,ANDROID,wifi,app,NATIVE,Shop Now,Daily Flash Deals - 50% OFF + Free Delivery,0,,,0
-4,0,1568937408.202,3,23,0,2410,2,25254,26753,69,6391730,26371908,"1,1",67,11,ANDROID,cellular,app,IMAGE,,,3200480,0,,0
-4,0,1568937408.255,3,23,0,2154,2,25476,26459,69,6389907,69644,"1,3",32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937408.644,3,23,0,2154,2,25476,26459,69,6386379,28490031,"3,9,9",32,30,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937408.843,3,23,0,2213,2,6639,14719,69,6374391,26813865,3,178,F2,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals - 50% OFF + Free Delivery,0,,,0
-4,0,1568937409.262,3,23,0,1088,2,25181,25840,272,6371289,27474797,"17,19,9",32,15,IOS,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568937409.36,3,23,0,1999,2,25662,27118,253,6374246,27310147,9,32,15,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937409.621,3,23,0,2416,2,25664,27147,69,6390873,69644,"1,3",104,02,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937411.175,3,23,0,1883,2,6528,14476,69,6374418,26371908,"1,1",10,21,ANDROID,wifi,app,IMAGE,,,3200480,0,,0
-4,0,1568937411.947,3,23,0,2213,2,6639,14721,69,6374390,21032817,"14,3",178,D9,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals!,0,,,0
-4,0,1568937413.185,3,23,0,489,2,25122,25122,253,6372128,28237116,19,32,27,ANDROID,wifi,app,HTML,Pede um Uber,Tem a confiança do Uber X pra isso.,3200480,,,0
-4,0,1568937414.482,3,23,0,2154,2,25169,25169,69,6364819,26358728,"1,9,9",32,07,ANDROID,wifi,app,IMAGE,,,3000250,,,0
-4,0,1568937414.791,3,23,0,1061,2,25401,27497,74,6381958,28224292,3,106,08,ANDROID,cellular,app,NATIVE,Pesan Sekarang,Cara mudah mencari menulokal sekitar adalah dengan membuka aplikasi GrabFood,0,,,0
-4,0,1568937414.83,3,23,0,2213,2,6639,14721,69,6374374,27855718,"7,9,9",178,D9,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937415.474,3,23,0,2339,2,25357,25851,44,6378902,28104442,24,49,34,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568937415.549,3,23,0,1933,2,25603,27173,253,6391114,28582494,,32,27,ANDROID,cellular,app,IMAGE,,,3200480,0,,0
-4,0,1568937415.557,3,23,0,2213,2,6639,14721,69,6372696,408796,"24,9,9",178,D9,ANDROID,wifi,app,HTML,Shop Now,LOWEST PRICES on Shopee's daily Flash Deals!,3200050,,,0
-4,0,1568937415.888,3,23,0,1061,2,25426,27021,69,6392789,28486944,"24,3",244,44,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937416.109,3,23,0,2416,2,25664,27149,69,6390881,69644,"1,3",104,02,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937416.423,3,23,3,2464,2,25692,27245,253,6391859,28582482,9,32,27,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568937416.8,3,23,0,2154,2,25169,25169,69,6364819,26358728,"1,9,9",32,27,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568937417.167,3,23,0,535,2,25224,26826,253,6389683,28126468,9,49,29,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937417.376,3,23,0,2154,2,25476,26459,253,6389907,27858905,1,32,,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937417.766,3,23,0,2410,2,25254,27303,69,6390899,28409538,"1,9,9",67,11,ANDROID,wifi,app,HTML,	 اطلب الآن,استمتع بالأكل من   {product.title},3200480,,,0
-4,0,1568937417.919,3,23,0,1992,2,25403,26865,253,6387835,20080106,9,32,,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937418.22,3,23,0,930,2,25555,26682,253,6359438,28582373,9,10,01,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937418.682,3,23,0,2213,2,6639,14721,69,6372690,28500656,"3,7",178,20,ANDROID,wifi,app,HTML,Shop Now,LOWEST PRICES on Shopee's daily Flash Deals!,3200480,,,0
-4,0,1568937418.809,3,23,0,2182,2,25602,26860,69,6387703,27319578,"1,9,9",237,TN,ANDROID,wifi,app,HTML,Shop Now, {product.title},3200480,,,0
-4,0,1568937420.809,3,23,0,2410,2,25254,26754,69,6391741,26253430,"17,9,9",67,17,ANDROID,wifi,app,IMAGE,,,3200480,1,,0
-4,0,1568937421.194,3,23,0,1999,2,6750,15432,253,6384492,28146931,9,32,27,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937421.468,3,23,0,1061,2,6652,14760,69,6376676,26961803,"9,9",106,08,ANDROID,cellular,app,HTML,Unduh sekarang,"Ini buatmu, diskon sampai 50RB!",3200480,,,0
-4,0,1568937421.509,3,23,1,2268,2,6644,14737,69,6387082,27564488,"1,1,9,9",32,18,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937421.895,3,23,0,1999,2,6750,15432,253,6374253,28583002,19,32,27,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937423.385,3,23,0,2213,2,6639,14719,69,6374391,26813865,3,178,D9,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals - 50% OFF + Free Delivery,0,,,0
-4,0,1568937423.509,3,23,0,1088,2,25181,25181,69,5533183,28571276,"1,9,9",32,27,IOS,cellular,app,VIDEO,,,3200480,,,0
-4,0,1568937424.467,3,23,0,1061,2,25697,27493,74,6392898,28224292,3,106,32,ANDROID,cellular,app,NATIVE,Pesan Sekarang,{product.description} - Kode Promo:  {product.custom_label_1},0,,,1
-4,0,1568937424.606,3,23,0,2213,2,6639,14723,69,6388961,21032817,"14,3",178,D9,ANDROID,cellular,app,NATIVE,Shop Now,₱{product.sale_price} |  {product.title},0,,,0
-4,0,1568937425.448,3,23,0,2154,2,25476,26459,253,6389907,28237116,19,32,04,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937425.909,3,23,0,1933,2,25603,27171,69,6391114,69644,"1,3",32,30,ANDROID,wifi,app,IMAGE,,,3200480,2,,0
-4,0,1568937426.731,3,23,0,433,2,25343,26079,253,6380647,22592282,9,10,24,ANDROID,cellular,app,HTML,VER MÁS,Desde {product.custom_label_2},3200480,,,0
-4,0,1568937426.959,3,23,0,2213,2,6639,14719,69,6374391,26813865,3,178,F2,ANDROID,cellular,app,NATIVE,Shop Now,Daily Flash Deals - 50% OFF + Free Delivery,0,,,0
-4,0,1568937427.601,3,23,1,2463,2,25696,27406,69,6392070,27568713,"9,9",178,A4,ANDROID,wifi,app,IMAGE,,,4800320,1,,0
-4,0,1568937427.993,3,23,0,930,2,25555,26683,253,6359438,28582367,9,10,07,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937429.863,3,23,0,2154,2,25476,26459,69,6389907,69644,"1,3",32,21,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937430.311,3,23,0,2339,2,25357,25851,69,6378875,28170398,"9,9",49,34,ANDROID,wifi,app,NATIVE,Viaja Ahora,Estás Listo Para Viajar con Beat,0,,,0
-4,0,1568937430.452,3,23,1,2268,2,6644,14737,69,6387087,17172110,"3,9,9",32,30,ANDROID,wifi,app,NATIVE,Abra sua conta,"Saque quantas vezes quiser, sem pagar nada.",0,,,0
-4,0,1568937431.081,3,23,0,2339,2,6841,15646,69,6375066,25690114,"14,24",177,15,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937431.192,3,23,0,1999,2,25662,27118,69,6374246,28611603,"1,9,9",32,30,ANDROID,wifi,app,IMAGE,,,3200480,,,0
-4,0,1568937431.722,3,23,0,1061,2,25401,27497,74,6381957,28224292,3,106,04,ANDROID,cellular,app,NATIVE,Pesan Sekarang,Cara mudah mencari menulokal sekitar adalah dengan membuka aplikasi GrabFood,0,,,0
-4,0,1568937432.3,3,23,0,535,2,25738,27502,253,6389417,20107006,9,10,,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568937432.305,3,23,0,1061,2,25401,27497,262,6391318,25627360,1,106,32,ANDROID,cellular,app,IMAGE,,,3200480,,,0
-4,0,1568937433.009,3,23,0,1061,2,25426,26416,69,6392788,28032181,"1,14",244,44,ANDROID,wifi,app,IMAGE,,,3200050,,,0
-4,0,1568937433.816,3,23,0,1061,2,25722,27410,69,6392479,28014499,"14,3",178,D9,ANDROID,cellular,app,IMAGE,,,3000250,,,0
-4,0,1568937434.686,3,23,3,2464,2,25692,27245,253,6391859,28353230,9,32,15,ANDROID,wifi,app,IMAGE,,,4800320,,,0
-4,0,1568937434.92,3,23,0,1061,2,6652,14760,69,6376678,25690114,"14,24",106,04,ANDROID,cellular,app,NATIVE,Unduh sekarang,Kodo Promo: GRAB2W,0,,,0
-4,0,1568937434.939,3,23,0,2410,2,25254,26755,69,6391735,26813865,3,67,14,ANDROID,wifi,app,NATIVE,طلب,دلوقتي تقدر تطلب وجبات ب20 جنيه بس من اكتر من 200 مطعم,0,2,,0
